KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"03026";"Neustadtl";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5757834
"03027";"Innerochsenbach";"M34";"30512";"Ferschnitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4218191
"03028";"Oed Markt";"M31";"30522";"Oed-Oehling";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";1815318
"03029";"Öhling";"M31";"30522";"Oed-Oehling";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8815636
"03030";"Perbersdorf";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2253972
"03031";"Preinsbach";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4934450
"03032";"Ried";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6514248
"03033";"Schaltberg";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5799671
"03034";"Scherbling";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6747828
"03035";"Schindau";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7409532
"03036";"Schönbichl";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7848478
"03037";"Schweinberg";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9378908
"03038";"Seisenegg";"M31";"30536";"Viehdorf";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5761542
"03039";"Stephanshart";"M31";"30503";"Ardagger";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";17210515
"03040";"Toberstetten";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3512061
"03042";"Ulmerfeld";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2212680
"03043";"Viehdorf";"M31";"30536";"Viehdorf";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6705001
"03044";"Wallsee";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3385275
"03045";"Windpassing";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6423333
"03046";"Winklarn";"M31";"30541";"Winklarn";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7840206
"03047";"Kleinwolfstein";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6609615
"03048";"Zeillern";"M31";"30544";"Zeillern";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";21566405
"03101";"Aigenfließen";"M31";"30509";"Ernsthofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10450089
"03102";"Altenhofen";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6111676
"03103";"Au";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6028147
"03104";"Badhof";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4329289
"03105";"Brunnhof";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7192808
"03106";"Dorf an der Enns";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4556018
"03107";"Edelhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6229257
"03108";"Endholz";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8461044
"03109";"Ennsdorf";"M31";"30508";"Ennsdorf";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7693016
"03110";"Erla";"M31";"30529";"St. Pantaleon-Erla";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13822630
"03111";"Gstetten";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3129608
"03112";"Haag Stadt";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2734706
"03113";"Haidershofen";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4873281
"03114";"Heimberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3600530
"03115";"Hofkirchen";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6215343
"03116";"Holzleiten";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4500501
"03117";"Knillhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3997872
"03118";"Krottendorf";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4803246
"03119";"Limbach";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5801225
"03120";"Ottendorf";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5950459
"03121";"St. Pantaleon";"M31";"30529";"St. Pantaleon-Erla";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14553296
"03122";"Penz";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7098511
"03123";"Porstenberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2970379
"03124";"Radhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5200269
"03125";"Ramingdorf";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";1560416
"03126";"Oberramsau";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8784743
"03127";"Reichhub";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7794549
"03128";"Rems";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5072711
"03129";"Rubring";"M31";"30509";"Ernsthofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7338642
"03130";"Salaberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3719247
"03131";"Schudutz";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6275707
"03132";"Sträußl";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6023869
"03133";"Strengberg";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4128204
"03134";"Thürnbuch";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6118852
"03135";"Thurnsdorf";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13032671
"03136";"Tröstelberg";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5178991
"03137";"St. Valentin";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6734423
"03138";"Vestenthal";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4212382
"03139";"Wanzenöd";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7266735
"03201";"Abetzberg";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6492438
"03202";"Aschbach Dorf";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3700894
"03203";"Aschbach Markt";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2851046
"03204";"Oberaschbach";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8200349
"03205";"Biberbach";"M31";"30507";"Biberbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";28410054
"03206";"Bubendorf";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";11188414
"03207";"Ertl";"M31";"30510";"Ertl";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";21135323
"03208";"Grub";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7782398
"03209";"Hartlmühl";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7665124
"03210";"Hohenreith";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6240434
"03211";"Holzschachen";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3680495
"03212";"St. Johann in Engstetten";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7418194
"03213";"Krenstetten";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6314081
"03214";"Kirnberg";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14229494
"03215";"Meilersdorf";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10044148
"03216";"St. Michael am Bruckbach";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10829898
"03217";"Mitterhausleiten";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9715649
"03218";"St. Peter in der Au Dorf";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";19572738
"03219";"St. Peter in der Au Markt";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";1643997
"03220";"Rohrbach";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4955549
"03221";"Schwaig";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5985679
"03222";"Seitenstetten Dorf";"M31";"30532";"Seitenstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";28124356
"03223";"Seitenstetten Markt";"M31";"30532";"Seitenstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2337363
"03224";"Weistrach";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5695017
"03225";"Wolfsbach";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9764696
"03301";"Allhartsberg";"M31";"30501";"Allhartsberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";17046358
"03302";"Böhlerwerk";"M31";"30533";"Sonntagberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";656538
"03303";"Garnberg";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14833158
"03304";"Großhollenstein";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";31984778
"03305";"Haselgraben";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14375174
"03306";"Hochau";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4377838
"03307";"Kogelsbach";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";12305821
"03308";"Konradsheim";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";22138999
"03309";"Königsbergau";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8979011
"03310";"Kreilhof";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13296775
"03311";"Krengraben";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14357336
"03312";"Kröllendorf";"M31";"30501";"Allhartsberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4287635
"03313";"Maisberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";12371961
"03314";"Oberkirchen";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";54161129
"03315";"Ofenberg";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2311576
"03316";"Oisberg";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";11078839
"03317";"Opponitz";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";20081275
"03318";"Prochenberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7650527
"03319";"Prolling";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";26329016
"03320";"Rien";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5561037
"03321";"Schwarzenbach";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8187326
"03322";"Schwarzenberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13032360
"03323";"Schwarzois";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8713437
"03324";"Sonntagberg";"M31";"30533";"Sonntagberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";17767633
"03325";"St. Georgen in der Klaus";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10277121
"03326";"St. Georgen am Reith";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14407278
"03327";"St. Leonhard am Walde";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";18676094
"03328";"Thann";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9081931
"03329";"Waidhofen an der Ybbs";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4726949
"03330";"Waldamt";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";18310747
"03331";"Windhag";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";20941645
"03332";"Wirts";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";28938584
"03333";"Ybbsitz";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3413664
"03334";"Zell Arzberg";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6508835
