"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"41213";"Neustift";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40611";"Liebenau";220;2718;0;181;52247;1671;10558990;13;2041;0;0;0;0;661;17864799;32;48804;0;0;0;0;8;7623;0;0;0;0;0;0;0;0;1;2759;23;38422;160;351059;0;0;0;0;1;22169;5;34365;3;60027;104;209796;0;0;0;0;0;0;1;1559;0;0;46;23143;0;0;28877940;31;"";+112756;+376356;145135;483057;948;23;53;53;0;3455;3451;0;4;4
"41214";"Paroxedt";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40608";"Königswiesen";208;3393;0;157;50582;2245;7366009;53;37172;0;0;0;0;699;14508098;21;51593;0;0;5;16704;15;31623;0;0;0;0;0;0;0;0;1;3266;0;0;218;398007;0;0;2;66874;0;0;0;0;4;39984;105;265504;0;0;0;0;0;0;2;937;0;0;105;24708;0;0;22411461;31;"";+113519;+362988;145159;482344;745;12;29;29;0;2539;2537;0;2;2
"41215";"Pierbach";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40613";"Pierbach";273;2282;0;196;65559;1461;7005409;103;97146;0;0;0;0;382;4637692;17;124447;0;0;11;118924;6;5523;0;0;0;0;0;0;0;0;0;0;0;0;129;325953;0;0;5;84723;0;0;2;8485;4;33715;61;171714;1;5946;0;0;0;0;4;947;0;0;52;20423;0;0;12256206;31;"";+105394;+357647;144520;482056;496;15;36;36;0;3027;3027;0;0;0
"41216";"Prandegg";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40619";"Schönau im Mühlkreis";206;2361;0;144;55257;1429;6022109;65;105689;0;0;0;0;551;8118208;9;104178;0;0;0;0;9;104178;0;0;0;0;0;0;0;0;0;0;0;0;164;370341;0;0;0;0;1;11765;1;39436;11;65113;85;231395;0;0;0;0;0;0;0;0;0;0;65;22035;1;597;14775782;31;"";+100692;+364369;144137;482436;734;12;77;77;0;3370;3368;0;2;2
"41217";"St. Leonhard";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40617";"Sankt Leonhard bei Freistadt";369;3875;0;174;48979;2339;4678168;91;31273;0;0;0;0;964;5445988;5;23562;0;0;0;0;5;23562;0;0;0;0;0;0;0;0;0;0;0;0;302;366614;0;0;0;0;2;46175;2;40475;9;49211;99;150811;2;8705;0;0;0;0;6;2841;0;0;181;66907;1;1489;10594584;31;"";+99433;+368133;144039;482639;801;10;23;23;0;2391;2391;0;0;0
"41218";"Schönau im Mühlkreis";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40619";"Schönau im Mühlkreis";374;3172;4;207;75372;2174;8273600;77;46970;0;0;0;0;548;5929995;2;19295;0;0;0;0;2;19295;0;0;0;0;0;0;0;0;0;0;0;0;164;427658;0;0;0;0;4;80966;0;0;5;20278;108;305192;2;5943;0;0;2;565;1;1583;0;0;42;13131;0;0;14772890;31;"";+103416;+362823;144348;482345;644;16;73;73;0;4530;4499;0;31;6
"41219";"Silberberg";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40606";"Kaltenberg";104;2047;0;86;33348;1540;6225373;10;11452;0;0;0;0;346;3418809;2;12142;0;0;0;0;2;12142;0;0;0;0;0;0;0;0;0;0;0;0;63;194173;0;0;0;0;4;25624;4;71849;0;0;46;62852;1;30875;0;0;0;0;1;1445;0;0;7;1528;0;0;9895297;31;"";+107385;+372694;144710;482902;908;11;13;13;0;1779;1779;0;0;0
"41220";"Unterweissenbach";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40621";"Unterweißenbach";550;4206;149;333;116711;2285;10884093;179;226158;0;0;0;0;1151;8957776;25;83423;0;0;0;0;24;77575;0;0;0;0;0;0;0;0;0;0;1;5848;267;718029;0;0;0;0;7;95728;6;155230;5;50485;167;331343;11;39129;0;0;1;1129;4;8671;0;0;65;33846;1;2468;20986190;31;"";+107252;+367374;144659;482610;640;19;107;107;0;8069;5490;0;2573;3
"41221";"Weitersfelden";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40625";"Weitersfelden";386;4727;0;265;87661;2961;9815410;65;29382;0;0;0;0;1039;10793616;25;103284;0;0;17;97390;8;5894;0;0;0;0;0;0;0;0;0;0;0;0;372;573776;0;0;0;0;4;56209;10;58691;12;102543;110;225460;2;17170;0;0;0;0;11;10183;0;0;219;79504;4;24016;21403129;31;"";+103122;+371966;144342;482841;725;25;73;73;0;2467;2461;0;6;6
"41222";"Windhagmühl";"Oberösterreich";"Freistadt";"Unterweißenbach";"Freistadt";"Freistadt";"40611";"Liebenau";295;2724;0;184;59858;1503;10446009;2;237;0;0;0;0;813;11592658;13;21650;0;0;0;0;11;19701;1;1410;0;0;0;0;0;0;1;539;0;0;212;448160;0;0;0;0;1;71617;5;82338;4;49329;119;207966;0;0;0;0;0;0;3;1317;0;0;79;30183;1;5410;22568572;31;"";+106706;+375361;144640;483028;997;20;21;21;0;2995;2995;0;0;0
"42001";"Ahorn";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";403;1084;100;343;47499;412;1149999;227;187655;0;0;0;0;86;525923;4;49095;0;0;3;47538;1;1557;0;0;0;0;0;0;0;0;0;0;0;0;69;126226;0;0;1;27320;0;0;0;0;0;0;55;55046;5;15464;0;0;0;0;0;0;1;1032;5;15581;2;11783;2086397;31;"";+21080;+286240;133651;474254;520;3;22;22;0;3977;3329;0;637;4
"42002";"Bad Ischl";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";464;973;53;504;155489;97;109971;260;173700;0;0;0;0;10;3560;31;77940;0;0;7;71106;21;4238;1;89;2;2507;0;0;0;0;0;0;0;0;97;124200;0;0;1;2190;0;0;0;0;0;0;56;49755;10;14409;0;0;6;7637;10;11953;2;27591;9;2075;3;8590;644860;31;"";+21785;+285923;133725;474244;560;2;9;9;0;4070;3521;0;530;16
"42003";"Ebensee";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40704";"Ebensee";1617;5340;228;2334;327532;1365;3582364;907;709245;0;0;28;319778;338;85693924;78;3813270;0;0;12;434109;49;1317448;4;23533;0;0;5;1896104;1;86500;4;3751;3;51825;674;34220742;0;0;4;136221;0;0;3;58132;0;0;132;159646;61;162522;5;5865;1;1795;0;0;7;145183;421;32991474;40;559904;128666855;31;"";+33219;+296836;134637;474835;425;34;58;58;0;17353;15881;0;1454;36
"42004";"Goisern";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40702";"Bad Goisern";781;1919;180;792;121546;730;1111362;427;287078;0;0;0;0;19;42527;13;117681;0;0;2;79047;10;36829;0;0;0;0;0;0;1;1805;0;0;0;0;137;256904;0;0;4;62230;0;0;0;0;0;0;105;58761;7;19300;0;0;2;2390;3;2853;1;62547;4;11567;11;37256;1937098;31;"";+21375;+277853;133704;473822;497;2;12;12;0;5182;409;0;709;41
"42005";"Gosau";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40706";"Gosau";844;3776;304;1388;157168;1375;5259533;146;116908;0;0;177;1299665;214;66846082;146;2436384;0;0;0;0;25;680012;1;77;0;0;8;856139;112;900156;0;0;0;0;740;37276381;0;0;23;193221;1;129;15;81162;0;0;100;96454;2;13453;0;0;5;14842;1;712;0;0;585;36816395;8;60013;113392121;31;"";+14469;+271546;133133;473459;780;31;73;73;0;10282;7584;0;2651;15
"42006";"Haiden";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";939;1821;171;568;75997;660;2032168;289;273330;0;0;0;0;387;6805435;18;190546;0;0;4;83806;14;106740;0;0;0;0;0;0;0;0;0;0;0;0;91;2602403;0;0;3;46953;1;20644;0;0;0;0;54;67780;4;9715;0;0;1;3373;0;0;0;0;19;2400326;9;53612;11979879;31;"";+19070;+286747;133515;474311;490;6;32;32;0;4804;3675;0;1114;14
"42007";"Hallstatt";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40709";"Hallstatt";431;1833;1;815;81904;472;667920;192;119743;0;0;46;222523;128;20828003;50;5619394;0;0;0;0;31;199474;1;8106;0;0;18;5411814;0;0;0;0;0;0;240;32263356;0;0;2;8244;8;95357;1;5191;0;0;73;71578;5;2930;0;0;2;5364;12;4726;1;1612;132;32051645;4;16709;59802843;31;"";+23843;+269384;133901;473348;510;24;27;27;0;3735;3722;0;11;1
"42008";"Jainzen";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";319;1519;23;405;65105;372;1568500;212;194475;0;0;4;34227;208;39020990;19;619819;0;0;4;235992;9;354358;0;0;1;280;0;0;5;29189;0;0;0;0;426;11548370;0;0;20;275039;2;4685;0;0;0;0;52;53943;3;9085;0;0;0;0;1;1059;0;0;345;11199036;3;5523;53051486;31;"";+21032;+286986;133649;474318;500;17;40;40;0;4482;4227;0;242;14
"42009";"Kaltenbach";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";423;1253;78;456;97341;323;1334709;294;285131;0;0;0;0;135;5062690;11;132767;0;0;7;124223;1;4937;0;0;0;0;0;0;2;2074;1;1533;0;0;127;1020756;0;0;0;0;0;0;0;0;0;0;51;41523;14;42492;8;4371;2;5651;1;89;1;35238;41;865674;9;25718;7933394;31;"";+20897;+285512;133643;474230;475;6;25;25;0;1542;939;0;592;7
"42010";"Langwies";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40704";"Ebensee";227;846;32;282;41351;333;928026;69;66960;0;0;0;0;69;12411155;29;560800;0;0;4;391947;10;67686;14;96255;0;0;0;0;0;0;0;0;1;4912;123;14231183;0;0;7;95733;0;0;0;0;0;0;32;35704;7;42340;0;0;0;0;0;0;0;0;72;14028380;5;29026;28239475;31;"";+29044;+292268;134315;474608;442;14;13;13;0;4842;4630;0;212;5
"42011";"Lasern";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40702";"Bad Goisern";604;2551;0;693;55123;1070;4084177;170;238815;0;0;34;102470;446;18370982;22;157589;0;0;2;21354;14;126314;0;0;0;0;0;0;6;9921;0;0;0;0;150;677971;0;0;2;29337;0;0;0;0;0;0;87;103148;19;69082;0;0;0;0;1;1510;1;10668;37;460303;3;3923;23687127;31;"";+22586;+278957;133802;473858;834;18;40;40;0;1263;0;0;7;7
"42012";"Lauffen";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";92;300;5;112;14701;99;74787;30;9891;0;0;0;0;17;1008597;2;37579;0;0;1;36505;1;1074;0;0;0;0;0;0;0;0;0;0;0;0;42;70565;0;0;1;31307;0;0;0;0;0;0;22;14810;2;4821;0;0;1;862;5;1661;1;10981;9;5357;1;766;1216120;31;"";+21280;+281511;133700;474021;510;2;4;4;0;451;409;0;42;4
"42013";"Lindau";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";204;748;52;218;34149;253;1753716;136;173190;0;0;2;4096;180;7134266;12;193294;0;0;3;58887;6;25160;0;0;0;0;1;103357;0;0;2;5890;0;0;57;2944728;0;0;2;8824;0;0;0;0;0;0;20;21828;2;41504;0;0;2;2191;0;0;1;1370;20;2854840;10;14171;12237439;31;"";+17591;+285701;133404;474237;580;4;32;32;0;1898;1499;0;388;16
"42014";"Oberlangbath";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40704";"Ebensee";406;1350;60;692;93608;210;351929;209;80916;0;0;0;0;83;25706448;35;2244630;0;0;1;41768;21;328551;1;197;0;0;10;1869420;2;4694;0;0;0;0;163;9099025;0;0;5;30298;0;0;5;11935;0;0;48;91958;2;9981;2;783;0;0;34;32270;1;25418;58;8882727;8;13655;37576556;31;"";+32907;+297246;134622;474849;441;24;15;15;0;8145;7749;0;389;0
"42015";"Obersee";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40702";"Bad Goisern";331;1301;12;583;51519;421;1495503;210;193872;0;0;1;12347;126;11429027;28;2261974;0;0;0;0;19;112006;3;16702;0;0;6;2133266;0;0;0;0;0;0;171;4608112;0;0;6;148644;0;0;0;0;0;0;52;43906;4;32620;0;0;3;1930;0;0;4;117143;99;4254171;3;9698;20052354;31;"";+23899;+275177;133905;473655;540;2;21;21;0;5058;68;0;155;64
"42016";"Obertraun";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40712";"Obertraun";378;1640;79;537;61680;587;1360982;105;133193;0;0;37;121183;187;13719583;76;1592598;0;0;3;264579;53;256443;7;19029;0;0;4;1046169;9;6378;0;0;0;0;216;71317228;0;0;0;0;8;91226;3;30828;0;0;32;13602;8;15655;8;8271;1;3895;1;105;1;214049;140;67616355;14;3323242;88306447;31;"";+26618;+268587;134113;473322;512;15;25;25;0;4379;3629;0;744;3
"42017";"Perneck";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";200;1123;0;170;21380;604;1363067;83;78675;0;0;0;0;219;6560856;12;27721;0;0;0;0;9;23126;2;3631;0;0;0;0;0;0;1;964;0;0;36;43895;0;0;0;0;0;0;0;0;0;0;29;30071;1;2832;0;0;0;0;4;10618;0;0;1;328;1;46;8095594;31;"";+23527;+283479;133848;474124;480;3;16;16;0;2266;22;0;4;4
"42018";"Ramsau";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40702";"Bad Goisern";664;2533;109;827;128840;786;3455891;359;362002;0;0;19;43303;431;37075155;46;1142348;0;0;4;220510;37;920931;0;0;0;0;2;667;0;0;3;240;0;0;312;21120607;0;0;2;58175;0;0;0;0;0;0;116;164892;4;11048;0;0;0;0;2;421;1;3987;177;20768500;10;113584;63328146;31;"";+20993;+277615;133646;473815;520;13;34;34;0;6583;1326;0;525;9
"42019";"Reiterndorf";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";867;2104;239;825;138529;842;2060188;495;434425;0;0;0;0;124;3475194;11;145374;0;0;3;112100;3;22716;0;0;0;0;0;0;4;2996;1;7562;0;0;121;335380;0;0;4;108729;0;0;2;6609;0;0;81;90942;11;26546;0;0;2;6536;5;2751;3;49636;5;15086;8;28545;6589090;31;"";+22350;+284883;133752;474210;520;6;35;35;0;5385;3772;0;1561;24
"42020";"Rettenbach";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40703";"Bad Ischl";461;1499;51;592;74725;365;1452452;323;265600;0;0;22;1214087;207;47298658;14;764329;0;0;2;206542;10;461733;0;0;0;0;0;0;2;96054;0;0;0;0;205;7926768;0;0;3;13112;0;0;4;32704;0;0;61;65494;7;20464;0;0;0;0;1;207;1;106308;120;7647863;8;40616;58996619;31;"";+22663;+286342;133807;474257;475;12;33;33;0;3582;3248;0;331;2
"42021";"St. Wolfgang";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40717";"Sankt Wolfgang im Salzkammergut";573;1885;121;497;76313;601;3422782;262;256591;0;0;46;1760284;358;15723420;81;1775210;0;0;2;9376;10;58968;0;0;0;0;66;1690787;3;16079;0;0;0;0;92;352002;0;0;0;0;5;70641;2;8041;0;0;37;41218;2;3657;0;0;4;3825;15;6957;2;5689;15;154732;10;57242;23366602;31;"";+8631;+288811;132654;474418;546;14;31;31;0;4948;3551;0;1386;18
"42022";"Untersee";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40702";"Bad Goisern";625;1601;197;701;97628;594;2219798;412;443665;0;0;0;0;27;243520;23;196827;0;0;4;149916;17;28082;0;0;0;0;0;0;2;18829;0;0;0;0;126;264036;0;0;5;93645;0;0;0;0;0;0;98;69257;5;18930;0;0;0;0;0;0;1;56503;5;3629;12;22072;3465474;31;"";+23351;+276204;133839;473729;540;3;28;28;0;4504;3039;0;1455;22
"42023";"Wolfgangthal";"Oberösterreich";"Gmunden";"Bad Ischl";"Gmunden";"Gmunden";"40717";"Sankt Wolfgang im Salzkammergut";633;2540;85;537;79190;1169;6724143;280;378204;0;0;80;5740397;474;19598506;27;216207;0;0;8;81453;10;88882;1;15833;5;8499;3;21540;0;0;0;0;0;0;130;448278;0;0;0;0;4;53269;4;44177;0;0;71;106657;0;0;0;0;0;0;0;0;0;0;41;228418;10;15757;33184925;31;"";+11589;+288017;132916;474352;552;11;82;82;0;5012;4258;0;727;6
"42101";"Adlhaming";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40720";"Vorchdorf";95;270;9;73;60818;126;4377565;51;225877;0;0;0;0;93;504229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;149668;0;0;0;0;1;8528;0;0;0;0;39;62001;6;45111;0;0;0;0;0;0;0;0;0;0;3;34028;5318157;31;"";+47108;+318312;135753;480008;451;9;54;54;0;3371;3167;0;204;0
"42102";"Altmünster";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40701";"Altmünster";451;945;87;352;58810;452;508426;154;135573;0;0;0;0;3;3737;4;799318;0;0;0;0;3;1715;0;0;0;0;1;797603;0;0;0;0;0;0;53;77836;0;0;2;19595;0;0;1;5389;0;0;42;29354;1;2324;0;0;0;0;3;4152;1;4218;1;233;2;12571;1583700;31;"";+32305;+307058;134556;475406;427;1;12;0;12;2379;726;0;627;2
"42103";"Ausserpühret";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40715";"Roitham";69;164;13;40;22618;70;1885096;42;204217;0;0;0;0;34;218638;1;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;330;0;0;25;47527;0;0;0;0;0;0;0;0;0;0;20;29420;5;18107;0;0;0;0;0;0;0;0;0;0;0;0;2378426;31;"";+37957;+319858;135032;480100;444;1;26;1;25;1606;1513;0;93;0
"42104";"Deising";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40715";"Roitham";120;556;281;89;41185;269;4627745;25;58006;0;0;0;0;209;1173507;6;6245;0;0;0;0;4;6022;1;58;0;0;0;0;0;0;1;165;0;0;65;156611;0;0;0;0;0;0;0;0;0;0;65;156611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6063299;31;"";+39461;+320357;135145;480116;428;8;56;56;0;5803;2256;0;545;0
"42105";"Diethaming";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40711";"Laakirchen";156;1144;0;79;26396;795;3654697;62;205333;0;0;0;0;192;586919;2;3916;0;0;0;0;1;3656;0;0;0;0;0;0;0;0;1;260;0;0;36;97682;0;0;0;0;0;0;1;4589;0;0;34;93017;0;0;0;0;0;0;0;0;0;0;1;76;0;0;4574943;31;"";+39194;+316594;135131;475914;453;3;27;27;0;684;574;0;5;5
"42106";"Dorf";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40719";"Scharnstein";331;1805;37;353;77818;926;5902614;183;448732;0;0;0;0;342;7660968;26;155161;0;0;4;98886;18;45527;1;1868;2;5220;0;0;0;0;1;3660;0;0;108;317510;0;0;3;20916;0;0;0;0;18;127825;69;138772;0;0;0;0;0;0;0;0;6;15160;4;2482;8;12355;14562803;31;"";+45461;+309304;135630;475516;773;8;43;41;2;5112;4529;0;574;3
"42107";"Eben";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40701";"Altmünster";360;1491;134;262;54712;945;3613324;204;432875;0;0;0;0;77;231691;7;28283;0;0;0;0;6;8888;0;0;0;0;0;0;1;19395;0;0;0;0;60;159708;0;0;0;0;0;0;1;18738;1;6572;50;77328;3;27627;0;0;0;0;0;0;2;24449;1;555;2;4439;4520593;31;"";+31666;+303883;134524;475224;570;3;40;34;6;3412;2350;0;1016;3
"42108";"Ebenzweier";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40701";"Altmünster";582;1288;93;445;78433;534;958646;313;338665;0;0;0;0;20;103854;11;763655;0;0;0;0;3;7021;0;0;0;0;8;756634;0;0;0;0;0;0;95;181488;0;0;2;15032;4;9270;3;8676;0;0;46;39029;34;33053;0;0;2;665;0;0;1;46391;0;0;3;29372;2424741;31;"";+32180;+306427;134549;475346;475;2;19;2;17;2856;2186;0;653;0
"42109";"Edt";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40716";"Sankt Konrad";224;1403;31;221;51176;804;4432507;125;292660;0;0;0;0;229;1852798;13;56316;0;0;0;0;13;56316;0;0;0;0;0;0;0;0;0;0;0;0;83;182569;0;0;3;20279;0;0;0;0;2;28635;76;131856;0;0;0;0;0;0;0;0;0;0;1;946;1;853;6868026;31;"";+40781;+308920;135244;475505;600;6;17;17;0;2430;1847;0;579;1
"42110";"Eggenberg";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40720";"Vorchdorf";200;1323;73;119;73041;870;2733714;102;194381;0;0;0;0;192;343521;10;43165;0;0;0;0;4;39559;4;1391;0;0;0;0;0;0;2;2215;0;0;68;141507;0;0;0;0;0;0;0;0;0;0;53;73993;4;32271;0;0;1;596;5;2409;1;2701;0;0;4;29537;3529329;31;"";+44032;+316980;135524;475925;421;5;28;3;25;2034;1547;0;481;19
"42111";"Ehrendorf";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40713";"Ohlsdorf";443;1126;93;293;52168;427;2987768;220;349603;0;0;0;0;116;373474;8;53809;0;0;1;52151;0;0;0;0;0;0;0;0;0;0;6;1551;1;107;88;167565;0;0;1;7986;0;0;1;33299;0;0;85;126178;0;0;0;0;0;0;0;0;0;0;1;102;0;0;3984387;31;"";+34037;+312513;134721;475703;507;3;31;6;25;5259;623;0;488;0
"42112";"Ehrenfeld";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40713";"Ohlsdorf";333;849;211;263;54114;347;2549174;115;198380;0;0;0;0;205;2301818;3;196051;0;0;1;188424;0;0;0;0;1;7540;0;0;0;0;1;87;0;0;78;307562;8;80881;0;0;0;0;0;0;0;0;55;83124;5;51793;0;0;1;1414;0;0;0;0;6;33419;3;56931;5607099;31;"";+34796;+316031;134758;475857;445;6;24;24;0;4645;2995;0;1635;3
"42113";"Einsiedling";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40720";"Vorchdorf";177;1418;60;137;36112;815;3310256;171;271664;0;0;0;0;275;640082;13;100162;0;0;1;74818;11;25124;1;220;0;0;0;0;0;0;0;0;0;0;63;141874;0;0;0;0;0;0;0;0;2;2801;41;70503;3;25556;0;0;0;0;3;6139;0;0;12;11515;2;25360;4500150;31;"";+45764;+315566;135647;475839;455;3;41;4;37;2169;1296;0;760;2
"42114";"Feichtenberg";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40710";"Kirchham";191;1295;0;113;31619;693;4079800;26;56604;0;0;0;0;440;3668803;4;52096;0;0;0;0;3;51738;1;358;0;0;0;0;0;0;0;0;0;0;36;131417;0;0;0;0;0;0;0;0;4;31548;30;97098;1;1754;0;0;0;0;0;0;0;0;1;1017;0;0;8020339;31;"";+45315;+312802;135624;475710;664;5;54;36;18;1775;1759;0;7;6
"42115";"Feldham";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40720";"Vorchdorf";199;756;32;83;35729;462;1933141;30;32978;0;0;0;0;116;750240;7;142144;0;0;4;110369;3;31775;0;0;0;0;0;0;0;0;0;0;0;0;88;412850;7;43183;0;0;0;0;4;34543;0;0;33;47609;0;0;0;0;0;0;0;0;2;24970;8;4254;34;258291;3307082;31;"";+43135;+320513;135442;480120;408;1;18;14;4;1167;883;0;281;6
"42116";"Gmunden";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40705";"Gmunden";907;1739;101;949;227901;152;211587;666;515130;0;0;0;0;10;15055;4;306644;0;0;1;41467;0;0;0;0;0;0;3;265177;0;0;0;0;0;0;135;275626;0;0;6;11468;0;0;0;0;0;0;21;15481;52;97363;20;6404;6;10249;1;816;0;0;6;657;23;133188;1551943;31;"";+34877;+309114;134800;475513;443;6;28;28;0;9080;8020;0;1022;13
"42117";"Gmundnerberg";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40701";"Altmünster";414;1958;137;220;41704;1019;4872856;207;467341;0;0;0;0;479;3744146;10;67145;0;0;0;0;9;66227;1;918;0;0;0;0;0;0;0;0;0;0;86;431269;0;0;0;0;0;0;6;96071;2;4844;68;153458;5;6526;0;0;1;893;0;0;0;0;0;0;4;169477;9624461;31;"";+31109;+308180;134458;475443;829;6;52;42;10;4333;3050;0;1269;7
"42118";"Grasberg";"Oberösterreich";"Gmunden";"Gmunden";"Gmunden";"Gmunden";"40701";"Altmünster";331;1574;108;186;41264;1006;4206925;168;396054;0;0;0;0;175;1446402;13;28702;0;0;0;0;13;28702;0;0;0;0;0;0;0;0;0;0;0;0;52;157100;0;0;0;0;0;0;8;10696;2;34470;38;107745;0;0;0;0;1;1127;0;0;0;0;2;1007;1;2055;6276447;31;"";+30204;+305151;134414;475305;733;6;44;11;33;3988;994;0;533;7
