"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";850;2086;118;730;551633;198;187844;727;712929;184;416806;0;0;14;40071;7;1805;0;0;0;0;6;1522;0;0;0;0;0;0;0;0;0;0;1;283;240;793703;0;0;21;25825;0;0;0;0;0;0;56;40390;35;169566;71;102495;8;24438;0;0;12;266602;2;1152;35;163235;2704791;34;"";+1761;+346083;162125;481513;201;14;27;27;0;3406;2220;0;1172;0
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";95;179;0;34;9787;11;39014;40;55084;15;35917;0;0;59;463089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;47022;0;0;0;0;0;0;0;0;0;0;14;31181;4;10165;0;0;0;0;1;4273;0;0;0;0;1;1403;649913;34;"";+345;+348597;162017;481634;455;2;3;3;0;20;20;0;0;0
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";316;799;35;182;37892;136;234106;255;242581;51;229670;0;0;97;863248;11;352119;3;253912;1;22051;1;723;0;0;0;0;0;0;0;0;0;0;6;75433;80;301455;0;0;1;46;0;0;0;0;0;0;24;36146;15;63555;15;12139;1;697;1;385;4;32562;13;6022;6;149903;2261071;34;"";+953;+348844;162046;481642;424;5;15;15;0;856;588;0;268;0
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";566;1153;68;278;88794;112;64395;452;372869;226;370216;0;0;30;375395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;246954;0;0;0;0;0;0;0;0;0;0;9;21280;20;35841;28;19233;1;523;1;72;0;0;0;0;10;170005;1518623;34;"";-2130;+345828;161817;481505;260;4;17;17;0;1770;1282;0;488;0
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";856;1752;195;556;343761;166;145708;444;340230;401;1098336;0;0;13;40723;4;1537;0;0;0;0;4;1537;0;0;0;0;0;0;0;0;0;0;0;0;178;298150;0;0;7;9847;0;0;0;0;0;0;40;47555;34;94076;35;56308;5;4567;2;56;12;44077;13;7906;30;33758;2268445;34;"";+2427;+346614;162158;481530;170;12;26;26;0;2178;1081;0;1097;0
"01508";"Oberdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1388;2839;62;1414;822609;2;495;1176;940297;0;0;0;0;0;0;3;396;0;0;0;0;3;396;0;0;0;0;0;0;0;0;0;0;0;0;250;648091;0;0;3;10386;0;0;0;0;0;0;11;3833;66;224958;115;216203;8;15929;1;436;6;26836;0;0;40;149510;2411888;34;"";+1208;+344915;162059;481435;198;7;36;36;0;807;244;0;561;0
"01509";"Obersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";716;1517;138;295;123945;172;272718;714;580234;164;297989;0;0;42;965059;6;6716;0;0;0;0;6;6716;0;0;0;0;0;0;0;0;0;0;0;0;139;100838;0;0;0;0;0;0;0;0;0;0;56;11645;26;65560;54;22003;3;1630;0;0;0;0;0;0;0;0;2347499;34;"";-1776;+346419;161834;481524;331;4;20;20;0;2884;2100;0;772;0
"01510";"Pötzleinsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1322;2982;119;1145;328260;229;345469;1425;1420848;7;17211;0;0;9;359980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;309901;0;0;0;0;0;0;0;0;0;0;27;16194;39;73458;99;143721;2;684;0;0;0;0;0;0;17;75844;2781669;34;"";-2024;+344486;161822;481421;315;11;34;34;0;2323;1409;0;896;0
"01511";"Salmannsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";277;587;40;231;88406;44;159576;273;318829;14;22364;0;0;1;20620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;51020;0;0;0;0;0;0;0;0;0;0;5;2840;16;33053;8;13897;1;695;0;0;0;0;0;0;1;535;660815;34;"";-2668;+346181;161751;481516;306;3;9;9;0;650;314;0;335;0
"01512";"Unterdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";470;1062;46;485;227149;1;126;502;340439;3;4569;0;0;0;0;2;72;0;0;0;0;2;72;0;0;0;0;0;0;0;0;0;0;0;0;74;151488;0;0;3;4364;0;0;0;0;0;0;5;1139;16;26612;37;85805;3;11878;1;233;3;12949;2;150;4;8358;723843;34;"";+1381;+345499;162107;481454;200;1;10;10;0;1750;1307;0;439;0
"01513";"Untersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1035;2447;183;721;483606;230;164474;1185;882585;61;184526;0;0;0;0;19;7754;0;0;0;0;19;7754;0;0;0;0;0;0;0;0;0;0;0;0;268;259427;0;0;0;0;0;0;0;0;0;0;48;14424;47;55024;142;140861;8;4506;0;0;0;0;0;0;23;44612;1982372;34;"";-771;+345951;161923;481509;248;6;37;37;0;3959;2595;0;1350;0
"01514";"Währing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1907;3478;47;1947;931711;40;15785;1219;672998;0;0;0;0;0;0;3;1130;0;0;0;0;2;112;0;0;0;0;0;0;0;0;1;1018;0;0;278;803572;0;0;0;0;0;0;0;0;0;0;3;1922;98;267296;148;263747;7;18513;0;0;4;6321;0;0;18;245773;2425196;34;"";+258;+343684;162013;481355;228;19;28;28;0;1252;891;0;360;0
"01515";"Weinhaus";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";137;267;4;144;82180;0;0;101;52887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;38157;0;0;0;0;0;0;0;0;0;0;2;300;3;8152;11;25842;2;2225;0;0;0;0;0;0;4;1638;173224;34;"";-36;+343560;161958;481351;206;1;2;2;0;182;158;0;24;0
"01603";"Donaufeld";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";1233;3292;257;1348;876020;472;376114;1091;1053976;0;0;0;0;0;0;5;1108840;2;291736;0;0;0;0;0;0;1;439719;2;377385;0;0;0;0;0;0;387;929070;1;48853;9;546;0;0;0;0;0;0;37;25249;83;180363;160;202901;27;44792;2;11842;17;214708;1;4112;50;195704;4344020;34;"";+5592;+346074;162431;481513;162;16;39;39;0;1767;497;0;1231;0
"01605";"Floridsdorf";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";437;1034;57;430;381317;2;72;339;339864;0;0;0;0;6;80596;13;908911;3;443491;2;10378;0;0;0;0;2;397087;0;0;0;0;4;54272;2;3683;251;622210;1;22674;24;103075;0;0;0;0;0;0;2;580;91;99443;72;67033;17;18192;1;42;2;1156;2;5067;39;304948;2332970;34;"";+3909;+346486;162310;481526;169;7;14;14;0;859;335;0;511;0
"01606";"Großjedlersdorf I";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";1667;3545;232;1339;688238;666;1456423;1229;957196;0;0;0;0;0;0;35;62435;0;0;0;0;0;0;0;0;33;58216;0;0;0;0;2;4219;0;0;284;571500;0;0;9;8219;0;0;0;0;0;0;23;14922;94;192747;122;198415;11;39323;0;0;0;0;5;2373;20;115501;3735792;34;"";+5544;+349202;162429;481654;162;15;37;37;0;1775;554;0;1194;0
"01607";"Großjedlersdorf II";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";459;1265;126;506;797928;227;292553;294;318364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;813324;0;0;25;34252;0;0;0;0;0;0;19;3668;44;127884;107;150352;6;13785;0;0;11;345628;0;0;29;137755;2222169;34;"";+4800;+347429;162353;481557;163;13;18;18;0;903;253;0;609;0
"01609";"Jedlesee";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";586;1330;53;463;382612;185;292887;518;328713;0;0;0;0;7;177849;2;10039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10039;160;257781;0;0;46;56086;0;0;0;0;0;0;8;6765;16;37373;77;115611;4;8545;0;0;0;0;0;0;9;33401;1449881;34;"";+3916;+347933;162310;481613;163;7;17;17;0;488;107;0;378;0
"01613";"Leopoldau";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";2887;5978;777;1519;1390022;1322;3992156;2579;3233170;0;0;0;0;3;53187;1;1565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1565;0;0;575;1796584;0;0;32;36776;0;0;0;0;0;0;133;104961;101;270839;212;389937;15;24952;0;0;5;254852;1;2652;76;711615;10466684;34;"";+7577;+348388;162608;481628;163;27;83;83;0;6824;2974;0;3236;0
"01614";"Schwarze Lackenau";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";833;2147;239;918;178595;34;1602949;1073;549979;0;0;0;0;15;100850;18;1244905;10;1166452;0;0;0;0;0;0;2;1045;0;0;0;0;2;24764;4;52644;94;349193;13;162682;0;0;0;0;0;0;0;0;7;6850;11;48258;56;113689;0;0;0;0;0;0;3;2064;4;15650;4026471;34;"";+2799;+348461;162216;481630;166;12;18;18;0;868;71;0;756;0
"01616";"Stammersdorf";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";3688;7859;542;1502;372491;2634;7497582;1808;1127507;1430;2615285;0;0;27;498960;91;137712;0;0;0;0;1;291;0;0;89;135300;0;0;0;0;1;2121;0;0;403;788979;0;0;0;0;0;0;0;0;0;0;117;159848;98;239407;109;82889;2;5228;3;4037;2;39751;33;4086;39;253733;13038516;34;"";+5888;+351619;162446;481812;173;25;141;140;1;3361;971;0;2360;0
"01617";"Strebersdorf";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";1395;2944;307;667;264428;1103;2416573;860;915492;9;17404;0;0;1;3500;47;81806;0;0;0;0;0;0;0;0;47;81806;0;0;0;0;0;0;0;0;280;929706;1;11106;15;80353;0;0;0;0;0;0;44;51241;42;119713;116;174460;3;2003;0;0;34;136398;0;0;25;354432;4628909;34;"";+3633;+350193;162256;481726;166;7;56;56;0;2635;841;0;1768;0
"01620";"Brigittenau";"Wien";"Wien";"Floridsdorf";"für den 2. u. 20. Bezirk";"Brigittenau";"90001";"Wien";1434;2559;169;1582;1809369;69;176148;298;394455;0;0;0;0;65;103939;12;309290;2;8784;0;0;0;0;0;0;6;291054;0;0;0;0;0;0;4;9452;535;1975711;1;8951;16;43450;0;0;0;0;0;0;33;16088;185;758731;123;261235;23;146808;11;14282;61;604932;14;23088;68;98146;4768912;34;"";+3681;+344771;162258;481431;163;38;33;33;0;3837;2558;0;1254;0
"01651";"Aspern";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";4387;8776;1241;2387;579010;2028;9634869;3648;4187525;0;0;0;0;115;1371863;6;344215;1;196137;0;0;0;0;0;0;0;0;0;0;0;0;2;5812;3;142266;717;3768833;0;0;27;50741;0;0;0;0;0;0;280;320672;76;270103;260;441463;21;33143;8;3942;2;36881;5;1261736;38;1350152;19886315;34;"";+11243;+342181;162905;481306;158;38;98;98;0;9758;5340;0;4334;0
"01652";"Breitenlee";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";1044;2090;459;460;318825;392;7001449;852;938437;0;0;0;0;8;57090;13;140350;0;0;0;0;0;0;3;15274;0;0;0;0;0;0;10;125076;0;0;374;1618413;0;0;0;0;0;0;0;0;0;0;94;201502;34;94314;220;134300;0;0;2;271;4;1014087;3;38145;17;135794;10074564;34;"";+12246;+345892;162954;481506;159;25;46;46;0;2332;1018;0;1282;0
"01654";"Eßling";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";4728;8441;1143;2206;402161;1371;10168085;4485;2954745;0;0;0;0;6;79122;5;67474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;67474;0;0;583;1306601;0;0;17;28933;0;0;0;0;0;0;134;225356;127;341091;243;321365;9;27586;3;3068;9;84804;0;0;41;274398;14978188;34;"";+15329;+344271;163223;481414;157;27;94;94;0;6770;3221;0;3507;0
"01657";"Leopoldstadt";"Wien";"Wien";"Donaustadt";"für den 2. u. 20. Bezirk";"Leopoldstadt";"90001";"Wien";2315;4356;178;2615;2469518;261;4380366;535;1898619;0;0;0;0;210;2227230;31;2832500;1;1828678;0;0;0;0;3;16630;8;759840;0;0;0;0;11;147199;8;80153;711;4334032;0;0;72;397857;0;0;0;0;0;0;33;112236;201;1287679;206;369185;56;220633;0;0;36;875748;25;161382;82;909312;18142265;34;"";+6308;+340657;162506;481217;159;77;89;89;0;5782;4316;0;1439;0
"01658";"Hirschstetten";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";1371;2636;202;955;535118;393;2028634;926;1265457;0;0;0;0;3;35777;2;233250;0;0;0;0;0;0;0;0;0;0;1;205150;0;0;1;28100;0;0;367;1421315;0;0;15;26539;0;0;0;0;0;0;107;76659;52;170068;73;101063;2;4817;0;0;2;40485;0;0;116;1001684;5519551;34;"";+9909;+344179;162800;481411;157;15;40;40;0;2696;1728;0;946;0
"01660";"Kagran";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";2888;6755;780;2213;1345613;1145;4251581;2660;3306942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;778;1825876;1;384;89;128047;0;0;1;29056;0;0;150;144019;156;388498;242;361266;18;37332;3;9266;30;223233;0;0;88;504775;10730012;34;"";+8207;+345674;162638;481500;161;37;94;94;0;8781;4996;0;3396;0
"01661";"Kaiserebersdorf Herrschaft";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";19;515;2;4;19220;152;5566265;0;0;0;0;0;0;185;9587207;28;2681743;4;1626040;0;0;0;0;11;427551;4;311810;0;0;1;23100;0;0;8;293242;146;6764932;0;0;0;0;0;0;0;0;0;0;78;247058;3;26668;0;0;0;0;0;0;4;20030;34;882382;27;5588794;24619367;34;"";+14707;+337414;163152;481032;152;12;83;83;0;375;343;0;32;0
"01662";"Landjägermeisteramt";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";3;48;0;1;750;5;107600;0;0;0;0;0;0;27;805670;2;338110;1;302010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36100;13;792330;0;0;0;0;0;0;0;0;0;0;6;15930;0;0;0;0;0;0;0;0;0;0;0;0;7;776400;2044460;34;"";+11443;+338041;162914;481052;162;2;6;6;0;0;0;0;0;0
"01665";"Stadlau";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";1240;2530;368;431;445004;523;859397;1141;1430637;0;0;0;0;25;136268;90;993935;31;804919;0;0;0;0;1;33572;0;0;0;0;48;137265;4;9408;6;8771;323;1088892;14;206733;12;6447;0;0;0;0;0;0;99;67053;88;161608;64;83819;5;10880;0;0;1;279584;0;0;40;272768;4954133;34;"";+8452;+342893;162650;481330;161;25;37;37;0;3478;1932;0;1474;0
"01668";"Süssenbrunn";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";595;1140;76;266;125008;400;3428889;318;261593;1;1774;0;0;11;30050;13;347626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;347626;0;0;157;817810;0;0;0;0;0;0;3;35872;0;0;26;40019;19;39463;55;43233;6;10310;5;2112;2;129398;10;247121;31;270282;5012750;34;"";+11866;+348931;162936;481645;159;6;48;48;0;1199;764;0;423;0
"01669";"Kaisermühlen";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";291;985;67;367;496959;97;216340;280;438528;0;0;0;0;19;439275;11;2417285;2;156388;1;161717;0;0;0;0;3;1638603;3;389161;0;0;2;71416;0;0;213;1382023;1;16063;35;227772;0;0;0;0;0;0;11;8946;63;198593;30;59545;6;22299;9;70465;3;1274;0;0;55;777066;5390410;34;"";+6528;+344019;162516;481406;162;14;17;17;0;2059;1520;0;500;0
"01701";"Gugging";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";569;1102;62;350;119175;354;1605646;325;486766;0;0;0;0;65;2147236;10;22542;0;0;0;0;4;9039;4;8675;0;0;0;0;0;0;2;4828;0;0;79;124794;0;0;12;36058;1;11951;0;0;2;18784;15;9005;2;5732;30;20205;4;6224;10;3843;0;0;0;0;3;12992;4506159;34;"";-6019;+352695;161508;481847;239;3;39;39;0;3859;3387;0;467;0
"01702";"Höflein an der Donau";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";664;1515;18;532;63124;193;384292;605;442410;5;19117;0;0;150;1867017;7;865210;2;829959;0;0;1;173;3;18875;0;0;1;16203;0;0;0;0;0;0;85;264097;0;0;0;0;2;18102;0;0;0;0;34;43521;26;43719;11;7545;2;13678;2;573;1;45765;5;87781;2;3413;3905267;34;"";-4358;+356819;161628;482101;170;5;39;39;0;3475;3216;0;259;0
"01703";"Kierling";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";1751;4323;467;885;265878;1530;2215578;1288;1363769;38;39295;0;0;600;7289834;11;39060;0;0;0;0;11;39060;0;0;0;0;0;0;0;0;0;0;0;0;183;264570;0;0;4;25861;0;0;0;0;0;0;66;68183;17;22190;59;83709;0;0;25;10314;0;0;0;0;12;54313;11477984;34;"";-4297;+352248;161631;481833;212;7;67;66;1;5903;3679;0;2216;0
"01704";"Klosterneuburg";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";5124;10595;850;3429;996338;2142;2855189;4201;3163073;239;595360;0;0;323;1335234;18;1386719;4;1257312;0;0;8;79692;0;0;0;0;0;0;0;0;2;11621;4;38094;770;1970108;1;35881;9;60268;9;91604;0;0;0;0;167;88042;106;139753;340;394319;14;20630;58;36246;7;122074;16;629810;43;351481;12302021;34;"";-473;+352105;161937;481828;194;23;163;163;0;15879;10489;0;5270;0
"01705";"Kritzendorf";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";1459;3761;262;1018;205280;627;1615178;1559;1859925;120;213424;0;0;400;6302845;27;1655207;6;1359897;0;0;5;9671;0;0;9;142603;1;11266;1;1831;5;129939;0;0;247;490875;3;44613;0;0;2;19986;0;0;0;0;75;120422;65;77653;75;74888;2;13250;0;0;6;78251;5;6508;14;55304;12342734;34;"";-2236;+354377;161811;481942;205;25;84;84;0;7097;5010;0;2080;0
"01706";"Weidling";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";1731;3886;214;1283;258669;820;2196594;1440;1600875;218;544172;0;0;144;9590890;15;102039;0;0;0;0;12;99519;3;2520;0;0;0;0;0;0;0;0;0;0;222;338532;0;0;0;0;2;448;1;25179;0;0;84;74939;56;114536;64;106510;0;0;2;661;0;0;4;763;9;15496;14631771;34;"";-1726;+350301;161836;481730;198;24;90;90;0;17913;16224;0;1670;0
"01707";"Weidlingbach";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";442;884;36;353;41526;151;1391767;389;526441;0;0;0;0;55;14819602;12;45020;0;0;0;0;12;45020;0;0;0;0;0;0;0;0;0;0;0;0;44;205959;0;0;0;0;2;1934;0;0;0;0;20;49215;11;126310;10;27386;0;0;0;0;0;0;0;0;1;1114;17030315;34;"";-7586;+347240;161352;481550;413;11;30;30;0;5579;5281;0;297;0
"01708";"Gerasdorf";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32404";"Gerasdorf bei Wien";3658;5986;1168;2166;636656;2284;14535153;2072;1145643;9;11770;0;0;46;157210;3;23109;0;0;0;0;0;0;2;9737;0;0;0;0;0;0;1;13372;0;0;368;1159670;2;56365;6;42673;12;136185;1;2224;0;0;147;372279;48;58966;94;119553;0;0;20;52349;19;260432;1;100;18;58544;17669211;34;"";+10335;+350732;162822;481743;162;13;135;135;0;10984;5305;0;5471;0
"01709";"Kapellerfeld";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32404";"Gerasdorf bei Wien";1681;2601;160;799;238140;1194;6783370;836;489662;1;3959;0;0;4;14724;4;42929;0;0;0;0;0;0;4;42929;0;0;0;0;0;0;0;0;0;0;167;437022;0;0;0;0;2;8247;0;0;0;0;48;72033;30;16253;80;125033;0;0;0;0;4;135210;0;0;3;80246;8009806;34;"";+12556;+352724;163009;481848;162;5;51;51;0;1616;903;0;708;0
"01710";"Seyring";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32404";"Gerasdorf bei Wien";1047;1793;294;328;168007;941;7996462;443;333053;0;0;0;0;59;240830;4;16142;0;0;0;0;0;0;4;16142;0;0;0;0;0;0;0;0;0;0;199;785330;0;0;5;55297;7;92986;0;0;0;0;58;113778;17;16298;14;28492;0;0;10;12352;3;30197;42;194957;43;240973;9539824;34;"";+11395;+355015;162913;482002;166;6;79;79;0;3301;2117;0;1158;0
"01801";"Atzgersdorf";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";1326;3101;269;1272;908740;399;819813;1004;1004624;1;1986;0;0;4;4681;42;73638;0;0;0;0;38;72264;3;1231;0;0;0;0;0;0;1;143;0;0;389;948769;0;0;2;227;0;0;0;0;0;0;48;37763;140;225770;122;182758;5;5776;14;17809;9;176788;0;0;49;301878;3762251;34;"";-2920;+334211;161739;480849;214;20;30;30;0;5295;3379;0;1841;0
"01802";"Erlaa";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";775;1708;235;645;429849;273;504394;631;922679;0;0;0;0;8;121071;1;4484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4484;0;0;162;406528;0;0;2;16364;0;0;6;54883;0;0;16;12012;41;47396;74;133563;2;2071;0;0;2;14093;0;0;19;126146;2389005;34;"";-1521;+333854;161846;480837;202;10;19;19;0;1966;915;0;1011;0
"01803";"Inzersdorf";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";2509;5234;865;1743;1360541;886;3468245;1976;1546894;0;0;0;0;0;0;18;168595;0;0;0;0;13;126579;4;3262;0;0;1;38754;0;0;0;0;0;0;636;2066548;1;70223;7;35812;0;0;0;0;0;0;149;73790;149;443677;195;355414;5;9798;5;4684;24;280393;0;0;101;792757;8610823;34;"";-1213;+334212;161901;480849;185;31;62;62;0;8516;4066;0;4035;0
"01804";"Kalksburg";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";401;959;43;267;86501;221;976833;316;479703;33;61285;0;0;61;1947816;15;68801;0;0;0;0;13;59813;0;0;0;0;0;0;2;8988;0;0;0;0;60;134793;0;0;2;28524;0;0;1;10396;0;0;21;10026;18;30885;11;11275;0;0;1;145;0;0;0;0;6;43542;3755732;34;"";-7044;+333309;161419;480819;292;6;20;20;0;1227;957;0;267;0
"01805";"Liesing";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";1040;2373;141;893;821624;279;509778;788;489040;66;132218;0;0;5;5841;62;48546;0;0;0;0;57;45662;4;204;0;0;0;0;0;0;1;2680;0;0;295;730590;0;0;0;0;0;0;0;0;0;0;52;14487;40;111847;118;201577;1;5789;10;9123;6;61741;0;0;68;326026;2737637;34;"";-4191;+333370;161637;480821;220;20;29;29;0;2876;1927;0;934;0
"01806";"Mauer";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";3410;6514;447;2429;821070;616;799803;3027;2400288;133;250855;0;0;10;1429350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;744100;0;0;0;0;0;0;0;0;0;0;54;60428;76;153454;185;347112;3;5791;1;213;2;18500;0;0;12;158602;6445466;34;"";-4672;+334681;161614;480904;243;24;55;55;0;5791;3283;0;2497;0
